intent,greeting_normalized,text,frequency,pure_greeting,date
saludo_con_solicitud,hola,"Hola estamos atentos para saber si continúa interesado de la oferta enviada o no. E igual si tiene alguna otra necesidad, estamos para servirle Ingresa a este enlace y Optimiza tu eficiencia en nuestro buscador y ¡Potencia tu industria hoy! https://viaindustrial.bitrix24.es/~9m4hS === SYSTEM WZ === Mensaje no entregado. Motivos comunes: el usuario no ha iniciado sesión en WhatsApp durante mucho tiempo o no puede enviarle una plantilla de la categoría """"Marketing"""" en este momento. Prueba a escribir más tarde o a enviar una plantilla de otra categoría",1,False,2025-09-14T00:37:05+03:00
saludo_con_solicitud,hola,"Hola este diafragma lo tengo para importación bajo pedido, entrega de 8-10 días. Te sirve este tiempo de entrega",1,False,2025-11-05T01:12:41+03:00
saludo_con_solicitud,hola,hola este es el que manejamos https://www.viaindustrial.com/cotizacion.asp?CotCliente=1234760&token=463035&p=P130901,1,False,2025-08-27T21:17:47+03:00
saludo_con_solicitud,hola,hola este es menor valor pero menor capacidad https://www.viaindustrial.com/cotizacion.asp?CotCliente=1262242&token=473341&p=P247926 5 kilos apenas el otro era de 10 a 20 kilos,1,False,2025-12-12T23:46:25+03:00
saludo_con_solicitud,hola,Hola Estefania buenos días como estas,1,False,2025-07-24T17:21:10+03:00
saludo_con_solicitud,hola,Hola Estefania como estas neceito comprar un medidor impedancia o resistencia interna de baterias,1,False,2025-11-05T00:05:43+03:00
saludo_con_solicitud,hola,"Hola Estefania, estoy realizando una cotización sobre Sistema basico de alarma de emergencia",1,False,2025-10-27T19:47:23+03:00
saludo_con_solicitud,hola,"Hola estefania, estábamos cotizando el actuador para un proyecto, pero ese proyecto esta como embolatado, ya no sabemos si nos lo vayan a dar. Sin embargo en caso de requerirse, me vuelvo a comunicar. Muchas gracias",1,False,2025-08-01T23:24:48+03:00
saludo_con_solicitud,hola,"hola estefania, muchas gracias por responder. ya realicé la compra. muchas gracias",1,False,2025-11-22T00:08:06+03:00
saludo_con_solicitud,hola,"Hola Estefanía, es un gusto saludarte",1,False,2025-11-14T16:56:26+03:00
saludo_con_solicitud,hola,Hola estoy buscando una bateria para slc 500 5/03 de Allen Bradley,1,False,2026-01-24T00:06:48+03:00
saludo_con_solicitud,hola,Hola estoy cotizando una máquina para contar billetes,1,False,2025-07-01T17:59:04+03:00
saludo_con_solicitud,hola,hola ficha: https://www.viaindustrial.com/detector-de-gas-pce-ga-10-pce-ga-10-pce/pp/P247330/,1,False,2025-06-18T02:07:16+03:00
saludo_con_solicitud,hola,Hola gracias estoy esperando q mi jefe de el visto bueno para proceder con la compra,1,False,2025-07-03T16:40:56+03:00
saludo_con_solicitud,hola,hola https://www.viaindustrial.com/cotizacion.asp?CotCliente=1215401&token=455775&p=304205 oferta con flete recuerda que es solo el flete los impuestos los pagan,1,False,2025-06-12T18:26:45+03:00
saludo_con_solicitud,hola,hola https://www.viaindustrial.com/cotizacion.asp?CotCliente=1229652&token=461120&p=P239388,1,False,2025-08-02T05:49:01+03:00
saludo_con_solicitud,hola,hola https://www.viaindustrial.com/cotizacion.asp?CotCliente=1231077&token=461654&p=P246059,1,False,2025-08-08T22:57:39+03:00
saludo_con_solicitud,hola,hola https://www.viaindustrial.com/cotizacion.asp?CotCliente=1236016&token=463506&p=P244043,1,False,2025-08-29T03:24:46+03:00
saludo_con_solicitud,hola,hola https://www.viaindustrial.com/cotizacion.asp?CotCliente=1243823&token=466434&p=P238152,1,False,2025-10-09T23:54:09+03:00
saludo_con_solicitud,hola,hola https://www.viaindustrial.com/cotizacion.asp?CotCliente=1251428&token=469286&p=P381575,1,False,2025-10-25T02:58:48+03:00
saludo_con_solicitud,hola,hola https://www.viaindustrial.com/cotizacion.asp?CotCliente=1254226&token=470335&p=P259251 esta es al oferta no te abre,1,False,2025-11-06T20:09:57+03:00
saludo_con_solicitud,hola,hola https://www.viaindustrial.com/cotizacion.asp?CotCliente=1261828&token=473186&p=P244713 oferta con flete EXW,1,False,2025-12-12T03:59:38+03:00
saludo_con_solicitud,hola,HOLA https://www.viaindustrial.com/escalera-de-24-pasos-l3022-24-louisville/pp/P246884/,1,False,2025-08-22T07:25:19+03:00
saludo_con_solicitud,hola,hola https://www.viaindustrial.com/mini-anemometro-digital-ut363bt-uni-t/pp/P239132/,1,False,2025-11-10T19:51:26+03:00
saludo_con_solicitud,hola,hola importación 15 días,1,False,2025-08-06T23:51:06+03:00
saludo_con_solicitud,hola,"hola is, tengo este https://www.viaindustrial.com/cotizacion.asp?CotCliente=1203099&token=451162&p=P249173",1,False,2025-04-24T00:59:02+03:00
saludo_con_solicitud,hola,"Hola Jairo, claro que si, regálame tu nit, para enviarte la factura proforma y comenzar el proceso",1,False,2025-07-02T19:18:28+03:00
saludo_con_solicitud,hola,"Hola Jennifer buenas tardes, te estaba llamando para validar si continuan interesados en la compra del medidor de cafe",1,False,2025-07-10T00:08:52+03:00
saludo_con_solicitud,hola,"Hola Johan, estos los tenemos en nuestra bodega de Miami y los traemos bajo pedido, entrega de 8-10 días. Te envio el link con las especificaciones del celular. Te lo facturo",1,False,2025-07-25T14:42:25+03:00
saludo_con_solicitud,hola,"Hola Julian, lamento la demora. La manta la tenemos para importación entrega de 8-10 días. Te sirve este tiempo de entrega",1,False,2025-10-01T16:04:59+03:00
saludo_con_solicitud,hola,"Hola Jully buenas tardes, cuentame si ya les aprobaron la compra }",1,False,2025-12-02T20:26:55+03:00
saludo_con_solicitud,hola,"Hola Karen, como puedo ayudarte en tu compra",1,False,2025-06-18T23:38:38+03:00
saludo_con_solicitud,hola,"Hola Karolok, tenermos pagos con tarjeta de credito. Caul es tu empresa",1,False,2025-07-01T23:51:59+03:00
saludo_con_solicitud,hola,"Hola Kate, estos los tenemos para importación bajo pedido, te sirve el tiempo de entrega",1,False,2025-08-20T12:52:16+03:00
saludo_con_solicitud,hola,"Hola Katherin, te es adicional, cotizacion actualizada",1,False,2025-09-30T02:51:08+03:00
saludo_con_solicitud,hola,"Hola Kelly buenos dias, espero estes muy bien. paso para validar si ya les aprobaron la compra de la Manta para Soldadura,80''",1,False,2025-06-16T19:12:39+03:00
saludo_con_solicitud,hola,"hola la capacitación virtual si, nosotros no generamos certificado de capacitación x q no estamos certificados, pero podemos generar una constancia sin ninguna validez ante entes reguladores",1,False,2025-11-06T20:14:41+03:00
saludo_con_solicitud,hola,hola la marca: little-giant y la garantía de un año pro defecto de fabrica directo con nosotros,1,False,2025-10-21T01:26:13+03:00
saludo_con_solicitud,hola,"hola la mas pequeña 25 kilos, esta https://www.viaindustrial.com/cotizacion.asp?CotCliente=1222793&token=458547&p=P245033",1,False,2025-07-10T09:03:11+03:00
saludo_con_solicitud,hola,"Hola la pase a gerencia para que apruebe, pero no me han dicho nada",1,False,2025-10-29T00:34:58+03:00
saludo_con_solicitud,hola,"Hola Lamentamos informarte que en el momento NO manejamos el equipo o servicio a cotizar, te compartimos nuestro portafolio para una próxima ocasión. https://www.viaindustrial.com/catalogo-instrumentacion-ferreteria-suplementos-industriales/",1,False,2025-10-02T18:12:27+03:00
saludo_con_solicitud,hola,Hola lamento la demora y el error de la asistente Virtual. Te envio el PDF de nuestro RUT,1,False,2026-01-28T17:03:31+03:00
saludo_con_solicitud,hola,Hola lamento la demora. Con el DESCUENTO te queda en $1.853.258 y te lo envio a la dirección que me indiques,1,False,2025-09-26T02:32:19+03:00
saludo_con_solicitud,hola,"Hola Lamento la demora. Si lo tenemos disponible, entrega de 10-15 días. Te sirve este tiempo de entrega",1,False,2025-12-16T19:07:55+03:00
saludo_con_solicitud,hola,"Hola Laura, estoy esperando dato de almacen para actualizar los recipientes",1,False,2025-05-28T20:34:21+03:00
saludo_con_solicitud,hola,hola le mas pequeño 15 galones https://www.viaindustrial.com/cotizacion.asp?CotCliente=1217010&token=456379&p=P203429,1,False,2025-06-17T08:01:59+03:00
saludo_con_solicitud,hola,Hola le pregunto tiene cede en medellín,1,False,2025-06-18T23:10:22+03:00
saludo_con_solicitud,hola,"hola lo pides, cacelas y se te importa Entrega: 15 a 20 DIAS",1,False,2025-11-05T20:55:17+03:00
saludo_con_solicitud,hola,"Hola lo que necesito es seguridad que el producto esta disponible, ya que otro proveedor me indica que este producto no está disponible en fabrica, entonces quiero tener la certeza que ustedes si lo tienen y me lo pueden entregar",1,False,2026-01-29T18:03:25+03:00
saludo_con_solicitud,hola,"Hola Luis, soy Estefania. Cómo puedo ayudarte con la compra",1,False,2025-11-12T19:28:26+03:00
saludo_con_solicitud,hola,hola manejamos este https://www.viaindustrial.com/cotizacion.asp?CotCliente=1241995&token=465748&p=P186828,1,False,2025-09-23T03:32:37+03:00
saludo_con_solicitud,hola,"hola manejamos este, déjame saber si se ajusta u otra https://www.viaindustrial.com/cotizacion.asp?CotCliente=1233992&token=462747&p=P179410",1,False,2025-08-21T18:18:16+03:00
saludo_con_solicitud,hola,hola maneo pero solo testeador de fibra óptica,1,False,2025-10-29T00:02:31+03:00
saludo_con_solicitud,hola,"Hola Marce buen día, si el equipo cuenta con con sensor en el dedo para las mediciones. Cuéntame cómo lo estas buscando",1,False,2025-09-24T14:16:34+03:00
saludo_con_solicitud,hola,"Hola Margaret muy buenos dias como estas, cuentame si van a realizar la compra de los equipos para este año",1,False,2025-12-02T18:23:36+03:00
saludo_con_solicitud,hola,"Hola Mariana, cual referencia aprobaron te confirmo las caracteristicas",1,False,2025-08-26T23:28:24+03:00
saludo_con_solicitud,hola,"Hola Martin, prespuesto y area en metros cuadrados a deshumidificar ? El presupuesto es de unos $600.000 y el área es de 70 a 80 metros 2",1,False,2025-07-03T16:44:37+03:00
saludo_con_solicitud,hola,"Hola Martín, tienen la posibilidad de un medidor que alcance a medir hasta 1 mm",1,False,2025-08-01T00:30:14+03:00
saludo_con_solicitud,hola,Hola me ayudas con la cotización formal,1,False,2026-02-10T23:59:31+03:00
saludo_con_solicitud,hola,hola me gustaria saber si dan credito a 30 dias a empresas para la compra de escaleras,1,False,2025-06-19T01:20:17+03:00
saludo_con_solicitud,hola,"Hola me puedes confirmar, si tienen Anemometeos",1,False,2025-11-27T23:41:11+03:00
saludo_con_solicitud,hola,Hola me puedes dar información,1,False,2025-12-26T20:14:20+03:00
saludo_con_solicitud,hola,"hola mi chinita, ya reviso",1,False,2025-10-30T22:27:11+03:00
saludo_con_solicitud,hola,"Hola mi nombre es Angela, me gustaría consultar por tubos de ensayo de vidrio tapa rosca 40 unidades en Bogota por favor",1,False,2025-09-05T18:22:37+03:00
saludo_con_solicitud,hola,hola mir ala ficha: https://www.viaindustrial.com/almohada-cortafuegos-fb369-3m/pp/P198341/,1,False,2025-11-14T01:32:47+03:00
saludo_con_solicitud,hola,hola mira al abrir el enlace esta la oferta https://www.viaindustrial.com/cotizacion.asp?CotCliente=1242599&token=465975&p=P286833,1,False,2025-09-24T17:41:25+03:00
saludo_con_solicitud,hola,hola mira que no me registra pero conmunmente es 1*1,1,False,2025-08-27T19:12:42+03:00
saludo_con_solicitud,hola,hola mire que venden etiquetadora térmicas,1,False,2025-07-02T22:41:01+03:00
saludo_con_solicitud,hola,"Hola Mirtha, ya deje solo el 201022",1,False,2025-07-15T19:24:56+03:00
saludo_con_solicitud,hola,Hola muy buenas tardes aun no recibimos respuesta del cliente gracias por estar atentos,1,False,2025-10-06T22:36:14+03:00
saludo_con_solicitud,hola,"Hola muy buenos dias === SYSTEM WZ === Mensaje no entregado. Motivos comunes: el usuario no ha iniciado sesión en WhatsApp durante mucho tiempo o no puede enviarle una plantilla de la categoría """"Marketing"""" en este momento. Prueba a escribir más tarde o a enviar una plantilla de otra categoría",1,False,2026-01-13T16:13:51+03:00
saludo_con_solicitud,hola,"Hola muy buenos dias, cuentame cual de las 2 referencias van a comprar",1,False,2025-12-18T15:58:43+03:00
saludo_con_solicitud,hola,"Hola muy buenos dias, cuentame que dudas tienen con la cotizacion",1,False,2025-08-19T15:55:46+03:00
saludo_con_solicitud,hola,"Hola muy buenos dias, cuentame si aun estan interesados en la compra de la maquina de hielo",1,False,2025-12-02T18:10:32+03:00
saludo_con_solicitud,hola,"Hola muy buenos dias, cuentame si aun estan interesados en la compra del termohigrometro",1,False,2025-12-02T19:26:44+03:00
saludo_con_solicitud,hola,"Hola muy buenos dias, cuentame si desean continuar con la compra de la Máquina de mantequilla de maní",1,False,2025-12-02T18:04:09+03:00
saludo_con_solicitud,hola,"Hola Nasly, como puedo ayudarte",1,False,2025-06-16T19:00:22+03:00
saludo_con_solicitud,hola,"Hola Natalia buenas tardes, cuentame para cuando estiman realizar la compra de los equipos",1,False,2025-07-08T00:56:49+03:00
saludo_con_solicitud,hola,"Hola Natalia buenas tardes, desde la semana pasada esta lista sin lo drones",1,False,2025-07-04T23:24:50+03:00
saludo_con_solicitud,hola,"Hola Natalia buenas tardes, espero se encuentre muy bien, paso para validar si continúan interesados en la compra de los equipos",1,False,2025-07-23T00:35:29+03:00
saludo_con_solicitud,hola,hola ne la parte inferior esta el flete,1,False,2025-06-17T07:19:39+03:00
saludo_con_solicitud,hola,"Hola Nelson, como puedo ayudarte en tu compra",1,False,2025-10-07T23:01:30+03:00
saludo_con_solicitud,hola,"hola no contamos con registro invima de hecho, de estos solo con el ofertado",1,False,2025-10-24T22:52:46+03:00
saludo_con_solicitud,hola,Hola No es lo que necesito,1,False,2025-06-28T02:16:10+03:00
saludo_con_solicitud,hola,hola no fue aca no están creados,1,False,2025-11-29T02:28:30+03:00
saludo_con_solicitud,hola,Hola no hay ninguno que me registre tipo D,1,False,2025-10-30T23:07:42+03:00
saludo_con_solicitud,hola,Hola no me llego el corro e,1,False,2025-02-06T20:13:28+03:00
saludo_con_solicitud,hola,"hola no me viene, de 600 pasa a 2000",1,False,2025-08-07T00:50:04+03:00
saludo_con_solicitud,hola,"hola no se escuchan lo audios, favor escribir",1,False,2025-10-06T22:40:21+03:00
saludo_con_solicitud,hola,"hola no se si pudiste abrir el enlace, al abrirlo esta el precio y la oferta",1,False,2025-11-11T12:55:56+03:00
saludo_con_solicitud,hola,"hola no señor, solo de contado, lo puede pagar con tarjeta de crédito y colocar así cuotas que indique",1,False,2025-07-24T06:38:35+03:00
saludo_con_solicitud,hola,"hola no señor, solo de contado, lo puede pagar con tarjeta de crédito y colocar así cuotas que indique === SYSTEM WZ === La plantilla de marketing no se puede enviar a este cliente en este momento debido a la limitación de mensajes de marketing. Inténtelo de nuevo más tarde o envíe una plantilla de otra categoría",1,False,2025-07-24T06:38:41+03:00
saludo_con_solicitud,hola,HOLA No tengo esa misma referencia https://www.viaindustrial.com/cotizacion.asp?CotCliente=1260950&token=472856&p=P150358,1,False,2025-12-05T23:16:33+03:00
saludo_con_solicitud,hola,Hola no venden sólo el contador,1,False,2025-07-07T23:18:06+03:00
saludo_con_solicitud,hola,hola no Voltaje: 110V AC,1,False,2025-11-13T01:32:51+03:00
saludo_con_solicitud,hola,"hola no, debes pagar para poder despachar, como cualquier otra compra",1,False,2025-09-06T04:35:17+03:00
saludo_con_solicitud,hola,"hola no, esta en dólares q pena con ustedes era el robot",1,False,2025-09-12T03:30:10+03:00
saludo_con_solicitud,hola,"hola no, por el momento solo el ofertado",1,False,2025-08-18T21:26:49+03:00
saludo_con_solicitud,hola,"hola no, se debe pagar para poder despachar",1,False,2025-10-09T20:01:08+03:00
saludo_con_solicitud,hola,hola ocn gusto https://www.viaindustrial.com/cotizacion.asp?CotCliente=1229162&token=460936&p=P104166,1,False,2025-08-01T03:57:51+03:00
saludo_con_solicitud,hola,"Hola Octavio, soy Estefanía. Cómo te fue con la Cotización 1245117",1,False,2025-10-03T16:13:29+03:00
saludo_con_solicitud,hola,hola oferta c orregida https://www.viaindustrial.com/cotizacion.asp?CotCliente=1233896&token=462711&p=P239947,1,False,2025-08-21T02:26:28+03:00
saludo_con_solicitud,hola,"hola oferta con el costo de envio https://www.viaindustrial.com/cotizacion.asp?CotCliente=1260863&token=472824&p=P260545 se factura, se paga por giro al banco codigo switf o pago x PSE",1,False,2025-12-05T23:42:44+03:00
saludo_con_solicitud,hola,hola oferta con flete a quito (no cubre impuestos) https://www.viaindustrial.com/cotizacion.asp?CotCliente=1227338&token=460252&p=P103035,1,False,2025-07-25T22:58:55+03:00
saludo_con_solicitud,hola,"hola oferta con flete, recuerda q es EXW bendiciones https://www.viaindustrial.com/cotizacion.asp?CotCliente=1255194&token=470698&p=P259298",1,False,2025-11-11T13:06:45+03:00
saludo_con_solicitud,hola,hola oferta en dolares https://www.viaindustrial.com/cotizacion.asp?CotCliente=1251370&token=469264&p=P251409,1,False,2025-10-28T19:01:14+03:00
saludo_con_solicitud,hola,"hola oferta en dólares americanos https://www.viaindustrial.com/cotizacion.asp?CotCliente=1232658&token=462247&p=P247926 y se cobra envio a su dirección, pero los costos de impeustos corre pro su cuenta",1,False,2025-08-16T04:49:18+03:00
saludo_con_solicitud,hola,hola oferta modificada https://www.viaindustrial.com/cotizacion.asp?CotCliente=1239475&token=464803&p=P242853,1,False,2025-09-14T06:05:10+03:00
saludo_con_solicitud,hola,Hola oferta modificada https://www.viaindustrial.com/cotizacion.asp?CotCliente=1252530&token=469699&p=P225505,1,False,2025-10-29T20:51:54+03:00
saludo_con_solicitud,hola,hola oferta modificada https://www.viaindustrial.com/cotizacion.asp?CotCliente=1253846&token=470192&p=P206178,1,False,2025-11-05T18:35:21+03:00
saludo_con_solicitud,hola,"Hola oferta modificada, las clase es el precio las tallas no varia precio solo q a al hora del pedido se especifica la talla https://www.viaindustrial.com/cotizacion.asp?CotCliente=1251194&token=469198&p=P116864",1,False,2025-10-24T18:36:39+03:00
saludo_con_solicitud,hola,"Hola Oscar, tienes una lista de los elementos que requieres",1,False,2025-09-26T23:23:04+03:00
saludo_con_solicitud,hola,"Hola Paola, la cotización hace referencia al par de cartuchos necesarios para los Respiradores. Te los facturo",1,False,2025-08-01T23:37:20+03:00
saludo_con_solicitud,hola,Hola para el proceso de compra por transferencia electrónica q cual es la cuenta,1,False,2025-06-10T15:48:57+03:00
saludo_con_solicitud,hola,hola para poder despachar se debe hacer el pago del 100% no enviamos sin pago total. Para el pago lo pueden hacer por PSE o por código Swift al banco de la empresa... dame los otros datos y te facturo y genero el enlace del pago con gusto,1,False,2025-06-13T05:51:21+03:00
saludo_con_solicitud,hola,hola para una próxima ocasión simplemente solo dejas el requerimiento y no interactúas con el robot ... cuando el asesor en este caso yo Angela regreso al chat en orden de llegada de chat atiendo tu solictud,1,False,2025-10-30T22:33:19+03:00
saludo_con_solicitud,hola,"Hola Paula buenas tardes, cuentame lograron revisar la cotizacion",1,False,2025-07-03T23:59:34+03:00
saludo_con_solicitud,hola,"Hola Paula, tenemos descuentos hasta el dia sabado, cuentame si fue aprobado para ir separando el equipo",1,False,2025-08-28T06:04:17+03:00
saludo_con_solicitud,hola,"hola perdon me confirma el tecnico que es para una valvula de tres vias de 1 1/2"""", ustedes manejan esa",1,False,2025-06-12T22:10:19+03:00
saludo_con_solicitud,hola,hola perfecto oferta modificada: https://www.viaindustrial.com/cotizacion.asp?CotCliente=1219244&token=457216&p=P260649,1,False,2025-06-26T06:04:59+03:00
saludo_con_solicitud,hola,"hola pero en digital ?? mas economico no, pero analoggo si",1,False,2025-09-03T02:17:04+03:00
saludo_con_solicitud,hola,Hola pero la entrega sería de 8 a 10 días,1,False,2025-12-12T01:06:04+03:00
saludo_con_solicitud,hola,Hola pero me falta que me confirme el valor del flete,1,False,2025-06-21T22:15:13+03:00
saludo_con_solicitud,hola,Hola pero porque dice kit,1,False,2025-10-08T21:50:23+03:00
saludo_con_solicitud,hola,hola pero si necesito referencia o modelo,1,False,2025-09-08T23:49:45+03:00
saludo_con_solicitud,hola,"Hola por favor de la cotización en referencia, el de 6"""" de que marca es? en donde lo fabrican"""" que garantía tiene",1,False,2025-09-11T18:39:00+03:00
saludo_con_solicitud,hola,hola por favor indicar que conexión,1,False,2025-08-13T05:07:18+03:00
saludo_con_solicitud,hola,Hola pregunta esa lámpara que lux tiene,1,False,2025-10-27T22:27:12+03:00
saludo_con_solicitud,hola,hola pues se tiene de otras para superficie o solo agua o para las dos agua y superficie... pero misma gama y presupuestos similares,1,False,2025-08-09T00:34:32+03:00
saludo_con_solicitud,hola,hola q pena era el robot,1,False,2025-09-18T12:12:05+03:00
saludo_con_solicitud,hola,hola q pena esta en dólares revisando la oferta y la entrega son 30 días ya que me toca traer de fabrica,1,False,2025-12-19T19:36:49+03:00
saludo_con_solicitud,hola,Hola q tal buenas noches,1,False,2025-11-08T03:05:07+03:00
saludo_con_solicitud,hola,hola que no tengo de 5 lpm solo el que oferte de 15 o ya me viene un flujo mas alto o mas bajo,1,False,2025-07-02T03:59:43+03:00
saludo_con_solicitud,hola,hola que pena estábamos en vacaciones... mañana te gestiono sin falta la prefactura vale,1,False,2026-01-07T02:36:24+03:00
saludo_con_solicitud,hola,hola que pena no incluye el iva es mas iva,1,False,2025-06-26T05:54:14+03:00
saludo_con_solicitud,hola,Hola quiero saber el precio de los zunchos,1,False,2025-06-16T17:24:47+03:00
saludo_con_solicitud,hola,Hola quiero saber el precio del zuncho,1,False,2025-06-16T19:18:22+03:00
saludo_con_solicitud,hola,Hola Quisiera confirmar stock del producto,1,False,2025-06-23T20:06:59+03:00
saludo_con_solicitud,hola,"Hola Rene, como puedo ayudarte con el tensiometro",1,False,2025-09-08T22:34:51+03:00
saludo_con_solicitud,hola,hola respondiendo a tu inquietud ■ Cantidad: 50 pies (15.24 metros),1,False,2025-08-20T17:23:21+03:00
saludo_con_solicitud,hola,hola revisando esta para entrega 8 a 10 dìas,1,False,2025-10-23T19:10:06+03:00
saludo_con_solicitud,hola,"hola revisando solo me viene de 1/2"""" de 1"""" no",1,False,2025-06-19T03:44:00+03:00
saludo_con_solicitud,hola,Hola Ricardo buen día como estas? También contamos con envíos a toda Colombia. Envíame tu Rut o Cedula y la dirección y te lo enviamos,1,False,2025-10-07T23:12:57+03:00
saludo_con_solicitud,hola,"Hola Rossy, como puedo ayudarte",1,False,2025-05-14T16:36:20+03:00
saludo_con_solicitud,hola,"Hola Sara buenas tardes, cuentame desean continuar con la compra de las alarmas",1,False,2025-06-13T21:55:23+03:00
saludo_con_solicitud,hola,hola se ria esta https://www.viaindustrial.com/cotizacion.asp?CotCliente=1246588&token=467470&p=P248518 Me pueden brindar esta cotización pero a nombre de la universidad de Manizales porfavor,1,False,2025-10-08T23:18:31+03:00
saludo_con_solicitud,hola,"hola se te envía a donde nos digas, así es desde Colombia a tu pais",1,False,2025-12-13T00:51:59+03:00
saludo_con_solicitud,hola,"Hola Sebastian buenos dias, te estaba llamando para validar que actualizacion tenias sobre la compra",1,False,2025-06-25T19:34:20+03:00
saludo_con_solicitud,hola,Hola Sebastian buenos días. Te cuento que el momento SOLO realizamos el servicio de los equipos que adquieren con nosotros. Me confirmas el Nit con el que realizaron la compra para validar en el sistema y enviarte la cotización,1,False,2026-02-19T14:37:37+03:00
saludo_con_solicitud,hola,"Hola Sebastian muy buenos dias, cuentame cmo van con la aprobacion del equipo",1,False,2025-06-16T18:24:21+03:00
saludo_con_solicitud,hola,hola seir este https://www.viaindustrial.com/cotizacion.asp?CotCliente=1241994&token=465748&p=P250327,1,False,2025-09-23T03:54:31+03:00
saludo_con_solicitud,hola,HOLA SERIA ESTA : https://www.viaindustrial.com/cotizacion.asp?CotCliente=1213462&token=455048&p=P250643,1,False,2025-10-09T23:34:18+03:00
saludo_con_solicitud,hola,hola seria esta : https://www.viaindustrial.com/cotizacion.asp?CotCliente=1231185&token=461694&p=P238148,1,False,2025-08-11T02:23:55+03:00
saludo_con_solicitud,hola,hola seria esta https://www.viaindustrial.com/cotizacion.asp?CotCliente=1246929&token=467598&p=P246602,1,False,2025-10-08T07:00:52+03:00
saludo_con_solicitud,hola,hola seria esta https://www.viaindustrial.com/cotizacion.asp?CotCliente=1247575&token=467841&p=381655,1,False,2025-10-10T19:35:26+03:00
saludo_con_solicitud,hola,hola seria esta: https://www.viaindustrial.com/cotizacion.asp?CotCliente=1240671&token=465252&p=P243872,1,False,2025-09-17T04:26:34+03:00
saludo_con_solicitud,hola,hola seria este https://www.viaindustrial.com/cotizacion.asp?CotCliente=1229257&token=460971&p=P104351,1,False,2025-08-01T03:45:15+03:00
saludo_con_solicitud,hola,hola seria para adecuarla... asi https://www.viaindustrial.com/cotizacion.asp?CotCliente=1216052&token=456020&p=P256457,1,False,2025-06-12T19:31:50+03:00
saludo_con_solicitud,hola,hola seriaa esta https://www.viaindustrial.com/cotizacion.asp?CotCliente=1213062&token=454898&p=226811,1,False,2025-06-27T09:05:11+03:00
saludo_con_solicitud,hola,"hola si al manejo, es esta https://www.viaindustrial.com/cotizacion.asp?CotCliente=1226564&token=459962&p=P333492",1,False,2025-07-23T22:38:55+03:00
saludo_con_solicitud,hola,hola si el 10%,1,False,2025-08-06T17:18:05+03:00
saludo_con_solicitud,hola,hola si el voltaje es ■ Voltaje: 220 VAC 200W,1,False,2025-06-24T23:38:29+03:00
saludo_con_solicitud,hola,"hola si es pesos, mira la oferta en dolares",1,False,2025-07-02T03:53:04+03:00
saludo_con_solicitud,hola,Hola si los valores son asi tal cual indica,1,False,2025-06-17T07:58:07+03:00
saludo_con_solicitud,hola,hola si mira: https://www.viaindustrial.com/cotizacion.asp?CotCliente=1224924&token=459346&p=P113851,1,False,2025-07-17T15:54:57+03:00
saludo_con_solicitud,hola,hola si necesita seria esta la oferta https://www.viaindustrial.com/cotizacion.asp?CotCliente=1229320&token=460995&p=P253451,1,False,2025-08-01T23:14:45+03:00
saludo_con_solicitud,hola,hola si solo asi como te oferto,1,False,2025-08-06T17:12:58+03:00
saludo_con_solicitud,hola,hola si soy Angela 324 6847017,1,False,2025-11-05T18:44:32+03:00
saludo_con_solicitud,hola,Hola si Ya fue cotizada al cliente. El solicita ficha tecnica la puede compartir,1,False,2025-09-10T17:57:48+03:00
saludo_con_solicitud,hola,"hola si, es en dólares americanos",1,False,2025-08-24T03:58:49+03:00
saludo_con_solicitud,hola,"Hola Solangie muy buenos dias, cuentame si te aprobaron la compra",1,False,2025-05-13T16:43:17+03:00
saludo_con_solicitud,hola,hola solo dolares o pesos colombianos,1,False,2025-08-07T00:05:26+03:00
saludo_con_solicitud,hola,hola solo puedo ofertar en dolares,1,False,2025-09-12T03:32:54+03:00
saludo_con_solicitud,hola,"Hola solo vendemos el equipo, no prestamos el servicio",1,False,2025-07-04T00:57:15+03:00
saludo_con_solicitud,hola,hola soy Angela en que puedo servir,1,False,2025-10-30T22:54:44+03:00
saludo_con_solicitud,hola,hola soy Angela en que puedo servir?? con gusto,1,False,2025-07-30T01:02:23+03:00
saludo_con_solicitud,hola,hola soy Angela en que puedo servirte o que inquietud puedo despejar con gusto,1,False,2025-08-01T03:59:48+03:00
saludo_con_solicitud,hola,"Hola soy Angela V tu Ejecutiva de cuenta. Para la factura proforma, por favor me compartes tu RUT o RUC y/o documento de identidad de su empresa en su país, este documento actualizado para crearlo o actualizar la información en el sistema, confirmando: * E-mail habilitado para facturación electrónica * Día de cierre contable * Dirección y ciudad de despacho * Cel y nombre de la persona que recibe Envíame la Info y proceso tu compra con gusto",1,False,2025-08-16T04:49:38+03:00
saludo_con_solicitud,hola,"hola soy Angela, es este https://www.viaindustrial.com/cotizacion.asp?CotCliente=1243134&token=466175&p=P258597",1,False,2025-09-26T22:21:56+03:00
saludo_con_solicitud,hola,"hola soy Angela, me dejas saber ne que puedo asesorar con gusto",1,False,2025-06-19T05:59:32+03:00
saludo_con_solicitud,hola,"Hola soy Estefania, como te puedo ayudar en tu compra",1,False,2025-11-04T23:39:47+03:00
saludo_con_solicitud,hola,"Hola soy Estefania, cuentame cual de las 2 referencias aprobaron y me envias el RUT les genero el pedido",1,False,2025-07-04T19:13:48+03:00
